Customer_ID,Customer_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Type,Employer_Name,Annual_Income,Income_Group,Customer_Segment,Account_Type,Existing_Loans,Dependents,Credit_Card_Holder,Years_With_Bank,Customer_Status,Join_Date
CUST19369,Saanvi Majumdar,Female,44,1982-06-19,Married,High School,Engineer,Salaried,Vyas-Maharaj,704395,Middle,Gold,Salary,4,3,No,4,Active,2022-07-25
CUST19370,Wriddhish D’Alia,Male,38,1988-06-19,Married,Post Graduate,Self-Employed,Self-Employed,"Sagar, Mallick and Bobal",1486273,High,Platinum,Current,0,3,Yes,12,Active,2014-07-27
CUST19371,Damini Dasgupta,Female,39,1987-07-09,Married,Post Graduate,IT Professional,Salaried,"Dash, Madan and Korpal",924883,Middle,Gold,Current,0,4,Yes,21,Active,2005-07-29
CUST19372,Omya Pingle,Female,65,1961-01-24,Married,Post Graduate,Retired,Salaried,Kothari-Muni,546710,Middle,Gold,Salary,1,2,No,25,Inactive,2001-07-30
CUST19373,Alexander Sarma,Male,41,1984-10-14,Single,Graduate,Engineer,Salaried,"Chandra, D’Alia and Sunder",999247,Middle,Gold,Salary,0,3,No,14,Active,2012-07-27
CUST19374,Yauvani Dhaliwal,Female,29,1996-10-31,Married,Graduate,Government Employee,Government,Acharya-Nayar,705211,Middle,Gold,Salary,3,4,Yes,11,Inactive,2015-07-27
CUST19375,Nachiket Talwar,Male,31,1995-03-26,Married,Post Graduate,Banker,Salaried,Ravel Group,1047760,High,Platinum,Savings,2,2,No,13,Active,2013-07-27
CUST19376,Bhavani Mangat,Female,39,1986-12-14,Married,Graduate,Self-Employed,Self-Employed,"Khare, Divan and Varkey",1489452,High,Platinum,Savings,2,5,No,20,Inactive,2006-07-29
CUST19377,Atharv Agarwal,Male,43,1982-12-25,Married,High School,Doctor,Salaried,Morar-Choudhry,2368664,Premium,Corporate,Savings,2,2,Yes,21,Inactive,2005-07-29
CUST19378,Gaurav Issac,Male,47,1979-02-07,Married,Graduate,Government Employee,Government,Pau-Dubey,619489,Middle,Gold,Salary,0,2,Yes,7,Active,2019-07-26
CUST19379,Finn Singh,Male,60,1965-11-14,Single,PhD,Engineer,Salaried,Gola Ltd,1131622,High,Platinum,Savings,0,4,Yes,5,Active,2021-07-25
CUST19380,Abdul Gola,Male,41,1984-08-04,Married,Graduate,Self-Employed,Self-Employed,Chawla Group,1367896,High,Platinum,Current,4,5,Yes,17,Inactive,2009-07-28
CUST19381,Qadim Kannan,Male,29,1997-01-31,Married,Diploma,Doctor,Salaried,Palan Inc,1550548,High,Platinum,Savings,1,4,No,10,Active,2016-07-26
CUST19382,Avi Edwin,Male,67,1958-12-15,Single,Graduate,Self-Employed,Self-Employed,"Mistry, Dash and Banerjee",1411004,High,Platinum,Savings,0,5,Yes,14,Active,2012-07-27
CUST19383,Vivaan Kari,Male,23,2002-12-12,Single,High School,Retired,Salaried,Hayre and Sons,589849,Middle,Gold,Savings,2,2,Yes,3,Active,2023-07-25
CUST19384,Bhanumati Setty,Female,67,1959-05-24,Married,Graduate,Engineer,Salaried,Rattan Group,939268,Middle,Gold,Salary,0,2,No,10,Active,2016-07-26
CUST19385,Shivansh Bali,Male,44,1982-08-01,Married,Post Graduate,Business Owner,Business,Srivastava-Prasad,2356534,Premium,Corporate,Savings,3,1,No,9,Inactive,2017-07-26
CUST19386,Fariq Mahajan,Male,70,1956-05-11,Married,Diploma,Engineer,Salaried,Garde LLC,693045,Middle,Gold,Savings,1,4,Yes,18,Active,2008-07-28
CUST19387,Arjun Mannan,Male,43,1982-09-25,Single,Post Graduate,IT Professional,Salaried,Singh Group,1056365,High,Platinum,Savings,2,4,No,17,Active,2009-07-28
CUST19388,Ekaraj Nanda,Male,30,1995-08-13,Single,Post Graduate,Doctor,Salaried,"Dass, Tandon and Purohit",1778521,High,Platinum,Savings,0,3,Yes,12,Active,2014-07-27
CUST19389,Pratyush Banik,Male,49,1976-08-15,Married,Graduate,Self-Employed,Self-Employed,Balan Inc,1437413,High,Platinum,Current,1,0,No,8,Active,2018-07-26
CUST19390,Sneha Buch,Female,64,1962-05-08,Single,Post Graduate,Retired,Salaried,"Tata, Behl and Chana",579981,Middle,Gold,Salary,2,5,No,1,Active,2025-07-24
CUST19391,Ikshita Rege,Female,38,1987-12-05,Married,Post Graduate,Self-Employed,Self-Employed,Narasimhan-Nayak,1509183,High,Platinum,Salary,1,3,Yes,4,Active,2022-07-25
CUST19392,Leela Aggarwal,Female,42,1983-12-25,Married,Diploma,Engineer,Salaried,Ganesh-Sahni,958844,Middle,Gold,Savings,1,3,Yes,1,Active,2025-07-24
CUST19393,Udant Thakur,Male,60,1966-07-21,Single,High School,Teacher,Salaried,Chopra Group,579704,Middle,Gold,Salary,1,5,Yes,6,Active,2020-07-25
CUST19394,Reva Dash,Female,52,1973-09-26,Married,Graduate,Self-Employed,Self-Employed,Kar-Kashyap,1002333,High,Platinum,Savings,2,4,No,2,Active,2024-07-24
CUST19395,Sachi Khalsa,Female,70,1956-03-23,Married,Graduate,Engineer,Salaried,"Sachar, Dugar and Kapur",995974,Middle,Gold,Savings,0,1,Yes,1,Inactive,2025-07-24
CUST19396,Warda Grewal,Female,49,1976-11-27,Married,Graduate,Engineer,Salaried,Mangat-Viswanathan,928403,Middle,Gold,Salary,1,5,Yes,2,Active,2024-07-24
CUST19397,Osha Sidhu,Female,39,1986-09-12,Married,Diploma,Government Employee,Government,"Kannan, Borra and Seshadri",897877,Middle,Gold,Savings,1,0,Yes,21,Active,2005-07-29
CUST19398,Isha Tella,Female,58,1968-01-23,Married,High School,IT Professional,Salaried,"Madan, Srivastava and Salvi",980163,Middle,Gold,Savings,3,5,Yes,21,Active,2005-07-29
CUST19399,Patrick Lall,Male,52,1974-07-20,Married,Graduate,Government Employee,Government,Misra-Dhillon,927770,Middle,Gold,Current,0,5,Yes,1,Active,2025-07-24
CUST19400,Advik Sawhney,Male,22,2004-06-29,Single,Diploma,IT Professional,Salaried,Contractor-Varughese,753462,Middle,Gold,Savings,3,5,Yes,2,Active,2024-07-24
CUST19401,Bishakha Mukhopadhyay,Female,35,1990-08-05,Married,PhD,IT Professional,Salaried,"Dugar, Dani and Upadhyay",774003,Middle,Gold,Savings,2,0,Yes,8,Active,2018-07-26
CUST19402,Adweta Borde,Female,50,1975-10-30,Married,Graduate,Business Owner,Business,De-Pall,1865567,High,Platinum,Savings,0,5,Yes,14,Active,2012-07-27
CUST19403,Ekaraj Venkataraman,Male,31,1995-04-11,Married,High School,Banker,Salaried,"Soni, Dhingra and Varughese",1108104,High,Platinum,Savings,1,0,No,13,Inactive,2013-07-27
CUST19404,Amaira Amble,Female,29,1997-04-29,Married,High School,Engineer,Salaried,Luthra-Tailor,1144068,High,Platinum,Savings,2,3,Yes,11,Active,2015-07-27
CUST19405,Kalpit Chaudhary,Male,50,1976-02-21,Married,Graduate,Banker,Salaried,Shah LLC,985686,Middle,Gold,Savings,3,0,Yes,25,Active,2001-07-30
CUST19406,Parth Cheema,Male,50,1976-05-12,Married,Graduate,Teacher,Salaried,"Biswas, Grover and Gokhale",602356,Middle,Gold,Savings,0,3,Yes,16,Active,2010-07-28
CUST19407,Bhavna Bala,Female,32,1994-01-27,Married,Diploma,Engineer,Salaried,Gole PLC,912965,Middle,Gold,Current,1,0,Yes,14,Active,2012-07-27
CUST19408,Yahvi Memon,Female,38,1987-10-24,Single,Graduate,Retired,Salaried,"Prasad, Bhardwaj and Om",591849,Middle,Gold,Current,0,3,No,5,Active,2021-07-25
CUST19409,Baljiwan Sha,Male,60,1966-04-24,Married,Graduate,Teacher,Salaried,Buch PLC,520199,Middle,Gold,Savings,1,4,No,20,Active,2006-07-29
CUST19410,Tanveer Prabhakar,Male,29,1997-04-12,Married,Diploma,IT Professional,Salaried,"Raghavan, Hayre and Sachdeva",870152,Middle,Gold,Premium,0,4,Yes,11,Active,2015-07-27
CUST19411,Krishna Bose,Female,22,2003-09-26,Single,Graduate,Engineer,Salaried,Dutt-Karnik,815724,Middle,Gold,Savings,2,2,Yes,4,Active,2022-07-25
CUST19412,Warinder Dasgupta,Male,29,1997-03-18,Married,Graduate,IT Professional,Salaried,Chadha Ltd,1134824,High,Platinum,Savings,2,1,Yes,7,Active,2019-07-26
CUST19413,Bahadurjit Vora,Male,27,1999-04-24,Single,High School,Government Employee,Government,Chowdhury-Manne,791655,Middle,Gold,Salary,2,4,No,9,Active,2017-07-26
CUST19414,Samesh Subramaniam,Male,26,2000-07-05,Single,Diploma,IT Professional,Salaried,Sundaram Group,1138294,High,Platinum,Savings,1,0,Yes,8,Active,2018-07-26
CUST19415,Jai Mitra,Male,28,1998-01-05,Single,Diploma,IT Professional,Salaried,"Naidu, Warrior and Lad",886245,Middle,Gold,Salary,4,0,No,10,Active,2016-07-26
CUST19416,Frado Pradhan,Male,55,1971-06-20,Married,Diploma,Banker,Salaried,"Pathak, Parikh and Radhakrishnan",993979,Middle,Gold,Current,0,4,Yes,6,Active,2020-07-25
CUST19417,Geetika Khurana,Female,26,2000-04-22,Single,Diploma,Self-Employed,Self-Employed,"Ben, Mander and Oommen",1522559,High,Platinum,Salary,0,0,Yes,1,Active,2025-07-24
CUST19418,Saksham Srivastava,Male,66,1960-07-27,Married,Diploma,Banker,Salaried,Virk Inc,779298,Middle,Gold,Savings,0,4,Yes,17,Active,2009-07-28
CUST19419,Yash Kothari,Male,43,1982-08-14,Single,Graduate,Government Employee,Government,Kata Ltd,705602,Middle,Gold,Salary,4,3,Yes,23,Active,2003-07-30
CUST19420,William Rajagopalan,Male,41,1985-01-31,Married,Graduate,Business Owner,Business,Kadakia LLC,2533717,Premium,Corporate,Current,0,3,No,23,Active,2003-07-30
CUST19421,Varsha Kaur,Female,54,1972-07-13,Single,Graduate,Engineer,Salaried,"Bora, Chacko and Sarna",1033566,High,Platinum,Premium,1,3,Yes,19,Active,2007-07-29
CUST19422,Harshil Khare,Male,53,1972-12-18,Single,Graduate,Business Owner,Business,"Tiwari, Ganesh and Pai",2881163,Premium,Corporate,Savings,0,2,No,2,Active,2024-07-24
CUST19423,Udant Radhakrishnan,Male,40,1985-12-17,Married,Graduate,Banker,Salaried,Karan-Naik,640607,Middle,Gold,Salary,0,3,No,6,Active,2020-07-25
CUST19424,Brinda Solanki,Female,47,1978-12-30,Married,Post Graduate,Retired,Salaried,Rege-Loke,520130,Middle,Gold,Savings,2,4,Yes,10,Active,2016-07-26
CUST19425,Tara Bali,Female,53,1972-09-13,Married,Post Graduate,Engineer,Salaried,Mittal-Krishnan,1092987,High,Platinum,Savings,2,0,Yes,14,Active,2012-07-27
CUST19426,Vinaya Goel,Female,40,1986-01-31,Married,Graduate,IT Professional,Salaried,Rajan-Karnik,887278,Middle,Gold,Current,0,5,No,22,Inactive,2004-07-29
CUST19427,Triya Khosla,Female,28,1998-05-30,Single,Graduate,Retired,Salaried,"Bandi, Lalla and Karan",439890,Low,Retail,Current,0,1,Yes,10,Active,2016-07-26
CUST19428,Bhanumati Sampath,Female,30,1996-06-24,Single,Graduate,Business Owner,Business,Patil and Sons,3073463,Premium,Corporate,Savings,2,5,Yes,12,Closed,2014-07-27
CUST19429,Vedant Bhalla,Male,59,1967-02-07,Married,Graduate,Teacher,Salaried,Karnik Ltd,556887,Middle,Gold,Current,0,0,No,16,Active,2010-07-28
CUST19430,Kala Madan,Female,65,1961-08-02,Married,High School,Teacher,Salaried,"Lad, Din and Krishnan",437234,Low,Retail,Savings,0,5,No,21,Active,2005-07-29
CUST19431,Nimrat Bhatia,Female,23,2003-07-23,Single,Graduate,Business Owner,Business,Bali-Palla,1929959,High,Platinum,Savings,0,0,No,5,Active,2021-07-25
CUST19432,Libni Bhakta,Female,33,1993-04-23,Married,High School,Government Employee,Government,Tripathi-Karnik,852794,Middle,Gold,Savings,3,4,Yes,15,Active,2011-07-28
CUST19433,Vedhika Bawa,Female,28,1998-01-13,Single,Diploma,Doctor,Salaried,"Gala, Chand and Majumdar",1980627,High,Platinum,Current,0,2,No,10,Closed,2016-07-26
CUST19434,Lucky Nagy,Male,60,1966-03-23,Married,Post Graduate,Self-Employed,Self-Employed,Kar and Sons,1166689,High,Platinum,Savings,1,2,Yes,14,Active,2012-07-27
CUST19435,Nitara Ramesh,Female,27,1999-02-09,Single,High School,IT Professional,Salaried,Bava Inc,994238,Middle,Gold,Premium,1,0,No,9,Active,2017-07-26
CUST19436,Chasmum Mody,Female,53,1973-07-28,Married,Graduate,Engineer,Salaried,Lal-Nori,1030432,High,Platinum,Savings,0,1,No,14,Active,2012-07-27
CUST19437,Vinaya Basu,Female,36,1990-01-06,Single,Graduate,Doctor,Salaried,"Gole, Hari and Srivastava",1744423,High,Platinum,Salary,0,1,Yes,5,Inactive,2021-07-25
CUST19438,Samaksh Tak,Male,32,1993-12-13,Married,Post Graduate,IT Professional,Salaried,"Sane, Kara and Dugar",1251103,High,Platinum,Savings,1,2,No,9,Active,2017-07-26
CUST19439,Kevin Nadkarni,Male,46,1980-01-29,Married,Graduate,Self-Employed,Self-Employed,Ranganathan Group,1345963,High,Platinum,Savings,0,3,Yes,19,Active,2007-07-29
CUST19440,Darsh Dar,Male,41,1984-11-23,Married,Diploma,Retired,Salaried,Hayer-Shukla,367215,Low,Retail,Savings,3,5,No,11,Active,2015-07-27
CUST19441,Thomas Mutti,Male,63,1963-05-23,Married,Graduate,Banker,Salaried,Purohit-Kibe,925567,Middle,Gold,Savings,0,0,No,8,Active,2018-07-26
CUST19442,Agastya Chaudry,Male,47,1978-08-26,Married,Post Graduate,Banker,Salaried,"Arya, Dass and Babu",1082681,High,Platinum,Savings,0,2,Yes,14,Active,2012-07-27
CUST19443,Nandini Merchant,Female,54,1972-04-15,Single,Post Graduate,Engineer,Salaried,"Som, Roy and Kala",792681,Middle,Gold,Savings,0,2,No,19,Active,2007-07-29
CUST19444,Wridesh Natarajan,Male,27,1998-11-26,Single,Diploma,IT Professional,Salaried,"Pillay, Banerjee and Grover",992655,Middle,Gold,Savings,2,0,Yes,9,Active,2017-07-26
CUST19445,Yachana Bhasin,Female,37,1988-08-19,Married,Graduate,Teacher,Salaried,Wason-Sahni,543512,Middle,Gold,Savings,0,2,No,5,Closed,2021-07-25
CUST19446,Keya Wagle,Female,43,1983-02-22,Married,Graduate,Business Owner,Business,Kohli-Gera,2592614,Premium,Corporate,Savings,2,4,Yes,6,Active,2020-07-25
CUST19447,Isaiah Varty,Male,36,1990-04-03,Single,Diploma,Student,Salaried,"Palla, Jaggi and Sule",242561,Low,Retail,Salary,0,5,Yes,9,Inactive,2017-07-26
CUST19448,Nimrat Chaudhuri,Female,31,1994-09-07,Married,PhD,Teacher,Salaried,Bail-Patla,672957,Middle,Gold,Savings,3,0,No,7,Active,2019-07-26
CUST19449,Janaki Sarma,Female,60,1966-04-07,Single,Post Graduate,IT Professional,Salaried,"Warrior, Oza and Setty",1073177,High,Platinum,Premium,1,1,No,18,Active,2008-07-28
CUST19450,Kritika Vyas,Female,37,1989-05-15,Single,Post Graduate,Self-Employed,Self-Employed,"Ganesan, Subramanian and Date",1296328,High,Platinum,Salary,0,4,Yes,18,Active,2008-07-28
CUST19451,Orinder Kapur,Male,69,1957-06-03,Married,Post Graduate,Government Employee,Government,Issac-Bora,716021,Middle,Gold,Savings,0,5,Yes,15,Active,2011-07-28
CUST19452,Idika Dar,Female,67,1959-06-06,Single,Diploma,Retired,Salaried,Kuruvilla-Pandya,422051,Low,Retail,Savings,1,3,Yes,12,Active,2014-07-27
CUST19453,Tara Sarraf,Female,43,1983-02-11,Married,Diploma,IT Professional,Salaried,Dhar PLC,876225,Middle,Gold,Savings,2,2,No,15,Active,2011-07-28
CUST19454,Harshil Dugar,Male,32,1993-09-01,Married,Graduate,Business Owner,Business,"Wali, Sarkar and Dube",2421581,Premium,Corporate,Savings,2,2,No,8,Active,2018-07-26
CUST19455,Daksh Khanna,Male,48,1977-09-10,Married,Graduate,Engineer,Salaried,Bath-Divan,1041901,High,Platinum,Premium,1,3,Yes,16,Active,2010-07-28
CUST19456,Peter Toor,Male,47,1979-04-28,Single,High School,Banker,Salaried,Bal PLC,730089,Middle,Gold,Savings,1,3,No,16,Active,2010-07-28
CUST19457,Yug Vora,Male,36,1990-03-24,Married,Graduate,Self-Employed,Self-Employed,"Gala, Yogi and Bath",1253639,High,Platinum,Savings,0,3,Yes,8,Active,2018-07-26
CUST19458,Omya Raghavan,Female,65,1960-12-08,Married,Graduate,IT Professional,Salaried,Mohanty-Barad,890192,Middle,Gold,Premium,1,4,No,16,Active,2010-07-28
CUST19459,Rachana Badami,Female,44,1981-08-26,Single,High School,Business Owner,Business,"Trivedi, Purohit and Lalla",2241871,Premium,Corporate,Savings,1,4,Yes,14,Active,2012-07-27
CUST19460,Nihal Gokhale,Male,42,1984-07-19,Single,Graduate,Engineer,Salaried,"Din, Jayaraman and Johal",769795,Middle,Gold,Salary,1,0,Yes,5,Active,2021-07-25
CUST19461,Daksha Desai,Female,21,2005-06-23,Single,High School,Business Owner,Business,"Sunder, Issac and Kumar",2208459,Premium,Corporate,Salary,0,5,No,3,Active,2023-07-25
CUST19462,Rajata Pillay,Female,26,2000-06-07,Single,Diploma,Engineer,Salaried,"Goswami, Kurian and Amble",813991,Middle,Gold,Savings,1,1,Yes,8,Active,2018-07-26
CUST19463,Zarna Narayan,Female,56,1970-06-18,Single,Graduate,Retired,Salaried,Bala Group,499278,Low,Retail,Savings,4,2,No,24,Active,2002-07-30
CUST19464,Bhanumati Lad,Female,67,1958-12-11,Married,Graduate,Student,Salaried,Dar Inc,165389,Low,Retail,Salary,2,5,Yes,25,Active,2001-07-30
CUST19465,Hritik Kaur,Male,32,1994-06-19,Married,Graduate,IT Professional,Salaried,Bhardwaj-Malhotra,993732,Middle,Gold,Savings,3,5,No,14,Active,2012-07-27
CUST19466,Ayaan Chahal,Male,34,1991-11-07,Married,Post Graduate,Self-Employed,Self-Employed,Suresh Group,1489665,High,Platinum,Premium,0,3,No,16,Active,2010-07-28
CUST19467,Ojas Gaba,Male,42,1984-05-16,Married,High School,Business Owner,Business,Parmar PLC,2533155,Premium,Corporate,Savings,0,0,No,3,Active,2023-07-25
CUST19468,Bhanumati Mohanty,Female,70,1956-01-14,Single,Graduate,Teacher,Salaried,"Kalla, Peri and Dugal",448244,Low,Retail,Savings,0,3,No,7,Active,2019-07-26
CUST19469,Tamanna Issac,Female,21,2005-06-10,Single,Post Graduate,Retired,Salaried,Zacharia Ltd,505675,Middle,Gold,Savings,2,5,Yes,3,Active,2023-07-25
CUST19470,Utkarsh Seth,Male,52,1973-10-15,Single,Graduate,Banker,Salaried,Lal-Jha,810509,Middle,Gold,Premium,3,3,No,13,Active,2013-07-27
CUST19471,Pavani Munshi,Female,42,1984-02-22,Married,Graduate,Student,Salaried,Kapadia LLC,157143,Low,Retail,Current,0,2,Yes,24,Inactive,2002-07-30
CUST19472,Ria Grover,Female,59,1967-04-08,Married,High School,Government Employee,Government,Gaba-Raval,676002,Middle,Gold,Salary,1,0,Yes,1,Active,2025-07-24
CUST19473,Harrison Ghose,Male,33,1992-10-12,Married,Diploma,Self-Employed,Self-Employed,Varkey Ltd,1427194,High,Platinum,Premium,0,3,Yes,5,Active,2021-07-25
CUST19474,Varsha Konda,Female,64,1962-07-23,Married,Diploma,Teacher,Salaried,"Sachdeva, Issac and Chatterjee",407562,Low,Retail,Salary,2,4,Yes,23,Active,2003-07-30
CUST19475,Pahal Tiwari,Female,57,1969-03-29,Single,Graduate,Doctor,Salaried,Chacko-Jhaveri,1870737,High,Platinum,Premium,1,1,No,16,Active,2010-07-28
CUST19476,Guneet Patel,Male,26,2000-07-24,Single,Graduate,IT Professional,Salaried,Sachdeva Inc,787428,Middle,Gold,Current,0,2,Yes,8,Inactive,2018-07-26
CUST19477,Chaitaly Soman,Female,61,1964-11-04,Married,Diploma,IT Professional,Salaried,Lad-Shere,1201433,High,Platinum,Salary,1,4,No,17,Active,2009-07-28
CUST19478,Netra Agarwal,Female,45,1980-11-05,Married,Graduate,Engineer,Salaried,Manne LLC,747024,Middle,Gold,Savings,2,2,No,22,Active,2004-07-29
CUST19479,Charita Sinha,Female,59,1967-03-30,Married,High School,Business Owner,Business,"Rastogi, Chaudhuri and Deshpande",1800884,High,Platinum,Savings,3,3,Yes,19,Active,2007-07-29
CUST19480,Yauvani Jayaraman,Female,24,2001-08-19,Single,Diploma,IT Professional,Salaried,"Vyas, Bhasin and Natarajan",886825,Middle,Gold,Savings,1,5,Yes,6,Active,2020-07-25
CUST19481,Charvi Rama,Female,37,1988-10-19,Single,Diploma,IT Professional,Salaried,Malhotra-Vasa,1140450,High,Platinum,Savings,3,1,Yes,19,Active,2007-07-29
CUST19482,Abhiram Lalla,Male,63,1962-09-28,Married,Graduate,Retired,Salaried,Sachdev PLC,569060,Middle,Gold,Savings,0,5,Yes,15,Active,2011-07-28
CUST19483,Arin Sankar,Male,31,1994-12-28,Married,Post Graduate,Engineer,Salaried,Dalal-Soman,929859,Middle,Gold,Savings,2,4,No,9,Inactive,2017-07-26
CUST19484,Isaac Bhatt,Male,21,2004-08-12,Single,Graduate,Engineer,Salaried,Mangat Group,794763,Middle,Gold,Savings,0,5,Yes,2,Active,2024-07-24
CUST19485,Riya Pal,Female,70,1956-04-06,Married,Graduate,Banker,Salaried,Ahuja PLC,998803,Middle,Gold,Salary,4,4,No,10,Active,2016-07-26
CUST19486,Chatresh Balasubramanian,Male,62,1964-06-21,Married,Post Graduate,Engineer,Salaried,Mall-Parmer,1181252,High,Platinum,Premium,0,2,No,15,Active,2011-07-28
CUST19487,Turvi Batta,Female,51,1975-06-17,Married,Post Graduate,Doctor,Salaried,Balan Ltd,2001217,Premium,Corporate,Salary,1,3,No,19,Active,2007-07-29
CUST19488,Ucchal Narain,Female,28,1997-10-24,Single,High School,Teacher,Salaried,"Anand, Khatri and Nath",418769,Low,Retail,Salary,2,4,Yes,5,Active,2021-07-25
CUST19489,Ekalinga Balasubramanian,Male,37,1989-06-22,Single,Graduate,Student,Salaried,Shere Group,160818,Low,Retail,Premium,1,2,No,19,Active,2007-07-29
CUST19490,Dev Mohanty,Male,37,1989-06-12,Single,High School,Banker,Salaried,"Kashyap, Patla and Dubey",699294,Middle,Gold,Savings,0,2,Yes,11,Active,2015-07-27
CUST19491,Bishakha Sathe,Female,34,1992-07-28,Married,Post Graduate,Engineer,Salaried,Chawla LLC,969176,Middle,Gold,Savings,2,2,No,16,Active,2010-07-28
CUST19492,Omkaar Mangat,Male,48,1977-11-21,Married,Diploma,Business Owner,Business,Oza-Mane,2957402,Premium,Corporate,Salary,1,3,Yes,5,Active,2021-07-25
CUST19493,Henry Datta,Male,21,2005-04-22,Single,Diploma,Government Employee,Government,Khosla Ltd,801965,Middle,Gold,Salary,3,0,No,3,Active,2023-07-25
CUST19494,Aarush Pandya,Male,24,2002-05-01,Single,Diploma,Engineer,Salaried,"Ratta, Saran and Bora",1165105,High,Platinum,Current,1,1,No,6,Active,2020-07-25
CUST19495,Lavanya Bail,Female,37,1988-11-07,Married,Diploma,Student,Salaried,Sampath Inc,181019,Low,Retail,Current,1,2,No,10,Active,2016-07-26
CUST19496,George Singh,Male,36,1989-11-16,Married,High School,IT Professional,Salaried,Choudhry-Virk,770168,Middle,Gold,Salary,2,3,No,1,Active,2025-07-24
CUST19497,Daniel Kumer,Male,28,1997-10-18,Single,Graduate,Business Owner,Business,Balasubramanian Group,1845494,High,Platinum,Salary,0,0,No,10,Closed,2016-07-26
CUST19498,Veer Sarna,Male,45,1981-07-08,Married,High School,Business Owner,Business,"Chaudhry, Sha and Nigam",2798358,Premium,Corporate,Savings,2,4,Yes,14,Active,2012-07-27
CUST19499,Indali Dhar,Female,65,1961-05-06,Single,Graduate,Engineer,Salaried,"Ravel, Vyas and Venkatesh",977590,Middle,Gold,Savings,3,2,Yes,16,Active,2010-07-28
CUST19500,Devika Konda,Female,35,1991-07-28,Single,High School,Student,Salaried,Walla PLC,250271,Low,Retail,Savings,0,0,No,17,Active,2009-07-28
CUST19501,Aahana Mody,Female,45,1981-07-05,Single,Post Graduate,Banker,Salaried,"Oommen, Nanda and Sodhi",765650,Middle,Gold,Savings,2,1,No,16,Inactive,2010-07-28
